,brand_name,model_name,os,popularity,best_price,lowest_price,highest_price,sellers_amount,screen_size,memory_size,battery_size,release_date,img_url1,img_url2,img_url3,img_url4,img_url5
36,Xiaomi,Redmi Note 8 6/64GB White,Android,771,5164,4999,5329,2,6.3,64,4000,20-Aug,/imagephone/xiaomi/xiaomi-redmi-note-8-trang-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-trang-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-trang-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-trang-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-trang-5.jpg
37,Xiaomi,Redmi Note 8 Pro 6/128GB Green,Android,1125,6811,6435,7264,31,6.53,128,4500,19-Sep,/imagephone/xiaomi/xiaomi-redmi-note-8-pro-xanh-la-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-pro-xanh-la-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-pro-xanh-la-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-pro-xanh-la-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-pro-xanh-la-5.jpg
38,Xiaomi,Redmi Note 8 Pro 8/128GB White,Android,891,6630,,,1,6.53,128,4500,20-May,/imagephone/xiaomi/xiaomi-redmi-note-8-pro-trang-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-pro-trang-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-pro-trang-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-pro-trang-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-8-pro-trang-5.jpg
39,Xiaomi,Redmi Note 8T 3/32GB Grey,Android,607,6600,,,1,6.3,32,4000,19-Nov,/imagephone/xiaomi/xiaomi-redmi-note-8t-1.jpg,,,,
40,Xiaomi,Redmi Note 9 3/64GB Grey (no NFC),Android,465,4834,4773,4895,2,6.53,64,5020,20-Jul,/imagephone/xiaomi/xiaomi-redmi-note-9-den-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-den-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-den-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-den-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-den-5.jpg
41,Xiaomi,Redmi Note 9 4/128GB White (no NFC),Android,646,5210,5104,5489,5,6.53,128,5020,20-Jul,/imagephone/xiaomi/xiaomi-redmi-note-9-trang-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-trang-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-trang-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-trang-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-trang-5.jpg
42,Xiaomi,Redmi Note 9 Pro 4/64GB Interstellar Grey,Android,757,7014,6999,7030,2,6.67,64,5020,20-Nov,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-xam-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-xam-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-xam-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-xam-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-xam-5.jpg
43,Xiaomi,Redmi Note 9 Pro 6/128GB White,Android,1219,7427,7025,7999,99,6.67,128,5020,20-May,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-trang-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-trang-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-trang-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-trang-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-trang-5.jpg
44,Xiaomi,Redmi Note 9 Pro 6/64GB Green,Android,1201,6820,6395,7204,102,6.67,64,5020,20-May,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-xanh-la-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-xanh-la-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-xanh-la-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-xanh-la-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9-pro-xanh-la-5.jpg
45,Xiaomi,Redmi Note 9S 4/64GB Grey,Android,1196,5754,5295,6555,30,6.67,64,5020,20-Apr,/imagephone/xiaomi/xiaomi-redmi-note-9s-xam-1.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9s-xam-2.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9s-xam-3.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9s-xam-4.jpg,/imagephone/xiaomi/xiaomi-redmi-note-9s-xam-5.jpg
46,Xiaomi,Redmi Note 9T 4/64GB Daybreak Purple,Android,958,7682,6999,8499,10,6.53,64,5000,21-Jan,/imagephone/xiaomi/xiaomi-redmi-note-9t-1.jpg,,,,
