brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,img_url1,img_url2,img_url3,img_url4,img_url5
DELL,Vostro,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,64190,85391,24,0,0,0,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,G15,Intel,Core i5,10th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,79990,103102,22,0,0,0,/imagelaptop/dell/dell-g15-1-1.jpg,/imagelaptop/dell/dell-g15-1-2.jpg,/imagelaptop/dell/dell-g15-1-3.jpg,/imagelaptop/dell/dell-g15-1-4.jpg,/imagelaptop/dell/dell-g15-5.jpg
DELL,Vostro,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,69490,92552,24,0,0,0,/imagelaptop/dell/dell-vostro-1-1.jpg,/imagelaptop/dell/dell-vostro-1-2.jpg,/imagelaptop/dell/dell-vostro-1-3.jpg,/imagelaptop/dell/dell-vostro-1-4.jpg,/imagelaptop/dell/dell-vostro-1-5.jpg
DELL,Inspiron,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,89390,109353,18,0,0,0,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
DELL,Inspiron,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,15.6,1,No,Yes,89702,0,0,0,0,0,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,Yes,Yes,79990,97946,18,4.6,23,2,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,No,Yes,69490,69736,0,4.2,72,7,/imagelaptop/dell/dell-inspiron-2-1.jpg,/imagelaptop/dell/dell-inspiron-2-2.jpg,/imagelaptop/dell/dell-inspiron-2-3.jpg,/imagelaptop/dell/dell-inspiron-2-4.jpg,/imagelaptop/dell/dell-inspiron-2-5.jpg
DELL,Vostro,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,55490,80711,31,4.1,337,27,/imagelaptop/dell/dell-vostro-2-1.jpg,/imagelaptop/dell/dell-vostro-2-2.jpg,/imagelaptop/dell/dell-vostro-2-3.jpg,/imagelaptop/dell/dell-vostro-2-4.jpg,/imagelaptop/dell/dell-vostro-2-5.jpg
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,59990,76143,21,3.8,31,7,/imagelaptop/dell/dell-inspiron-1-1.jpg,/imagelaptop/dell/dell-inspiron-1-2.jpg,/imagelaptop/dell/dell-inspiron-1-3.jpg,/imagelaptop/dell/dell-inspiron-1-4.jpg,/imagelaptop/dell/dell-inspiron-1-5.jpg
DELL,XPS,Intel,Core i5,10th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,111890,154446,27,0,0,0,/imagelaptop/dell/dell-XPS-1-1.jpg,/imagelaptop/dell/dell-XPS-1-2.jpg,/imagelaptop/dell/dell-XPS-1-3.jpg,/imagelaptop/dell/dell-XPS-1-4.jpg,/imagelaptop/dell/dell-XPS-1-5.jpg
